region,date,year,month,mean_ndvi,median_ndvi,stress_share,high_health_share,valid_pixels,bbox
Great Plains,2024-06-01,2024,6,0.5523378252983093,0.5588499903678894,0.0807935498979626,0.41530895587300526,29891,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-07-01,2024,7,0.6005356907844543,0.6450999975204468,0.07159330191517096,0.5667635950399412,29919,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-08-01,2024,8,0.5964596271514893,0.6151000261306763,0.0817589031934459,0.5221534860391239,29905,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-09-01,2024,9,0.5382020473480225,0.5363500118255615,0.11698390927641923,0.4094604087913558,29893,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-10-01,2024,10,0.3894610106945038,0.3638499975204468,0.2397643199089418,0.06712195775166549,29871,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-11-01,2024,11,0.3314407467842102,0.303849995136261,0.4840794187564871,0.02671845180299327,29867,"-104.0,33.0,-94.0,49.0"
Great Plains,2024-12-01,2024,12,0.2858515679836273,0.26759999990463257,0.6318021201413427,0.018475517415446743,29715,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-01-01,2025,1,0.2507815957069397,0.23260000348091125,0.7246433249548625,0.012886324211420682,28247,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-02-01,2025,2,0.2487623393535614,0.22759999334812164,0.7727179627227418,0.007236976855328737,29294,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-03-01,2025,3,0.27161356806755066,0.23759999871253967,0.7335101205061931,0.008727468027256553,29791,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-04-01,2025,4,0.3382357358932495,0.2825999855995178,0.5529384172083361,0.07424780540105877,29846,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-05-01,2025,5,0.4525856375694275,0.42384999990463257,0.1876588628762542,0.19802675585284282,29900,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-06-01,2025,6,0.5837395191192627,0.5813500285148621,0.03136389474036179,0.46056107265857493,29907,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-07-01,2025,7,0.6444467902183533,0.6650999784469604,0.018519756635688975,0.6200441264959551,29914,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-08-01,2025,8,0.6457093954086304,0.6650999784469604,0.024702500334269288,0.5990774167669475,29916,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-09-01,2025,9,0.5903993844985962,0.6050999760627747,0.03011967640569633,0.5041117871230861,29914,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-10-01,2025,10,0.4509477913379669,0.4388499855995178,0.07904251757616337,0.10800133913625712,29870,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-11-01,2025,11,0.37129679322242737,0.35635000467300415,0.28373806732540613,0.03128454195277173,29855,"-104.0,33.0,-94.0,49.0"
Great Plains,2025-12-01,2025,12,0.33180561661720276,0.31885001063346863,0.42182366744887695,0.02225947033188066,29830,"-104.0,33.0,-94.0,49.0"
Great Plains,2026-01-01,2026,1,0.2569422423839569,0.25760000944137573,0.6941360166551006,0.014226231783483692,28820,"-104.0,33.0,-94.0,49.0"
Great Plains,2026-02-01,2026,2,0.26376619935035706,0.2526000142097473,0.7450559923755063,0.012185574730249497,29379,"-104.0,33.0,-94.0,49.0"
Great Plains,2026-03-01,2026,3,0.28929445147514343,0.25760000944137573,0.7005486183568376,0.019857965063444515,29711,"-104.0,33.0,-94.0,49.0"
Great Plains,2026-04-01,2026,4,nan,nan,nan,nan,0,"-104.0,33.0,-94.0,49.0"
Great Plains,2026-05-01,2026,5,nan,nan,nan,nan,0,"-104.0,33.0,-94.0,49.0"
Southeast US,2006-01-01,2006,1,0.5075332522392273,0.5063499808311462,0.04762562120375483,0.2192159028161237,14488,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-02-01,2006,2,0.5027351975440979,0.4988499879837036,0.042570779086588136,0.1793070193566164,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-03-01,2006,3,0.5091284513473511,0.5138499736785889,0.03691714305392933,0.16943315655348165,14519,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-04-01,2006,4,0.6149688363075256,0.6351000070571899,0.03111661847721327,0.6294919454770755,14526,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-05-01,2006,5,0.697346031665802,0.7451000213623047,0.022925989672977626,0.7834767641996557,14525,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-06-01,2006,6,0.7158838510513306,0.7451000213623047,0.007835051546391752,0.822680412371134,14550,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-07-01,2006,7,0.7386435866355896,0.7551000118255615,0.006944444444444444,0.905459295929593,14544,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-08-01,2006,8,0.7486984133720398,0.7750999927520752,0.006530556128411356,0.9115968928301368,14547,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-09-01,2006,9,0.7386700510978699,0.7651000022888184,0.006600660066006601,0.8971397139713971,14544,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-10-01,2006,10,0.6760931611061096,0.7050999999046326,0.011722521031581851,0.8112674113915322,14502,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-11-01,2006,11,0.5813424587249756,0.5963500142097473,0.024560193170058642,0.4711969644705071,14495,"-92.0,25.0,-75.0,36.5"
Southeast US,2006-12-01,2006,12,0.5429807901382446,0.5438500046730042,0.02816416471560391,0.30939264564109625,14522,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-01-01,2007,1,0.5351262092590332,0.5363500118255615,0.03364125189576727,0.28333103543361365,14506,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-02-01,2007,2,0.508456289768219,0.5063499808311462,0.03675660792951542,0.1949339207048458,14528,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-03-01,2007,3,0.5298190712928772,0.5363500118255615,0.03456586104799284,0.2385870687874406,14523,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-04-01,2007,4,0.6104862093925476,0.6251000165939331,0.028846815834767642,0.5963511187607573,14525,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-05-01,2007,5,0.6730470061302185,0.7050999999046326,0.01642047406389557,0.7607694950188939,14555,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-06-01,2007,6,0.7094079852104187,0.7250999808311462,0.00804289544235925,0.8353612428679453,14547,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-07-01,2007,7,0.7412553429603577,0.7551000118255615,0.0060501890684083875,0.9132347885871434,14545,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-08-01,2007,8,0.7319139242172241,0.7551000118255615,0.005843530867592465,0.8965351299326275,14546,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-09-01,2007,9,0.7166606783866882,0.7451000213623047,0.007017543859649123,0.8629514963880289,14535,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-10-01,2007,10,0.6784576773643494,0.7050999999046326,0.010332713370531101,0.8000275539023214,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-11-01,2007,11,0.595410943031311,0.6151000261306763,0.02446082822297251,0.5517811617170812,14513,"-92.0,25.0,-75.0,36.5"
Southeast US,2007-12-01,2007,12,0.5465723276138306,0.5438500046730042,0.026332072877277415,0.3117222413200412,14545,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-01-01,2008,1,0.5231804847717285,0.5213500261306763,0.033745083155061764,0.23483541508522532,14491,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-02-01,2008,2,0.5146230459213257,0.5138499736785889,0.03184011026878015,0.1960027567195038,14510,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-03-01,2008,3,0.5192782282829285,0.5213500261306763,0.031826949572885094,0.1925461559658308,14516,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-04-01,2008,4,0.6152260303497314,0.6351000070571899,0.02225130890052356,0.6273077982915404,14516,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-05-01,2008,5,0.6888880729675293,0.7250999808311462,0.015139003578309936,0.7900495458298926,14532,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-06-01,2008,6,0.7125285267829895,0.7451000213623047,0.008048981838194826,0.8258117776554761,14536,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-07-01,2008,7,0.7339916825294495,0.7551000118255615,0.007147766323024055,0.9008247422680412,14550,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-08-01,2008,8,0.749157726764679,0.7750999927520752,0.007355974150969339,0.9227278977038361,14546,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-09-01,2008,9,0.7394240498542786,0.7651000022888184,0.009012107870115575,0.9100165107319758,14536,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-10-01,2008,10,0.6811212301254272,0.7150999903678894,0.011906400550584997,0.8068823124569855,14530,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-11-01,2008,11,0.5781119465827942,0.5888500213623047,0.03497034073665333,0.46834046075320734,14498,"-92.0,25.0,-75.0,36.5"
Southeast US,2008-12-01,2008,12,0.5209941267967224,0.5213500261306763,0.04358603594298699,0.25394202299800317,14523,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-01-01,2009,1,0.5040000081062317,0.5063499808311462,0.053016705784895764,0.20889134336600856,14486,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-02-01,2009,2,0.485189288854599,0.48385000228881836,0.05758368921339027,0.14995178399228543,14518,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-03-01,2009,3,0.5067125558853149,0.5063499808311462,0.03773584905660377,0.1794518661341413,14522,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-04-01,2009,4,0.5913931131362915,0.6050999760627747,0.031067024867396844,0.51828890266584,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-05-01,2009,5,0.6926552057266235,0.7350999712944031,0.022087662561067915,0.7892382852817725,14533,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-06-01,2009,6,0.72555011510849,0.7551000118255615,0.010800027515993672,0.8489371947444452,14537,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-07-01,2009,7,0.7434547543525696,0.7651000022888184,0.007284722699470827,0.9103841660366985,14551,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-08-01,2009,8,0.7640779614448547,0.785099983215332,0.0063269376246475485,0.9323980469018637,14541,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-09-01,2009,9,0.7469748258590698,0.7750999927520752,0.007292741658066736,0.917922256621947,14535,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-10-01,2009,10,0.6992589831352234,0.7350999712944031,0.009368326789281532,0.845078184197837,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-11-01,2009,11,0.5985950231552124,0.6151000261306763,0.026143340001379595,0.5576326136442022,14497,"-92.0,25.0,-75.0,36.5"
Southeast US,2009-12-01,2009,12,0.5490079522132874,0.5588499903678894,0.03991741225051618,0.3470061940812113,14530,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-01-01,2010,1,0.5103653073310852,0.5138499736785889,0.06067508800993995,0.24125077655829363,14487,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-02-01,2010,2,0.48462408781051636,0.48385000228881836,0.06323701813668023,0.16626439555892697,14501,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-03-01,2010,3,0.48718321323394775,0.491349995136261,0.05298744307989513,0.12825996964261074,14494,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-04-01,2010,4,0.6168296337127686,0.6450999975204468,0.0353476193757321,0.6556880038586095,14513,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-05-01,2010,5,0.7068573236465454,0.7451000213623047,0.01657268601292807,0.8139870719295833,14542,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-06-01,2010,6,0.7387317419052124,0.7651000022888184,0.007218479307025986,0.8778358311563317,14546,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-07-01,2010,7,0.7443121075630188,0.7651000022888184,0.007826445146230949,0.9190580804613483,14566,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-08-01,2010,8,0.7548472285270691,0.785099983215332,0.006805059114654935,0.9229447346714325,14548,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-09-01,2010,9,0.7167235016822815,0.7451000213623047,0.009773556335604653,0.8668869158235254,14529,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-10-01,2010,10,0.6487343907356262,0.6851000189781189,0.03028839519801297,0.7331309507382365,14494,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-11-01,2010,11,0.5827054977416992,0.6050999760627747,0.04050790145607618,0.502173763025326,14491,"-92.0,25.0,-75.0,36.5"
Southeast US,2010-12-01,2010,12,0.5293270349502563,0.5288500189781189,0.04577682935224066,0.2940042679149171,14527,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-01-01,2011,1,0.5061560273170471,0.4988499879837036,0.04901758014477766,0.22805928990003446,14505,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-02-01,2011,2,0.49755576252937317,0.4988499879837036,0.04565172485023755,0.1823314742133168,14523,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-03-01,2011,3,0.5240845084190369,0.5288500189781189,0.034397187564623975,0.223754049769077,14507,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-04-01,2011,4,0.6410222053527832,0.6650999784469604,0.02670704845814978,0.7164096916299559,14528,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-05-01,2011,5,0.6961013078689575,0.7350999712944031,0.021930427608964662,0.7890141619689262,14546,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-06-01,2011,6,0.7048957347869873,0.7350999712944031,0.012171640764681612,0.8038096547930134,14542,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-07-01,2011,7,0.7424253225326538,0.7651000022888184,0.007353951890034364,0.9005498281786941,14550,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-08-01,2011,8,0.749782145023346,0.7750999927520752,0.006257305920374063,0.9220931032111669,14543,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-09-01,2011,9,0.7251184582710266,0.7451000213623047,0.007497592516164535,0.8888430320539277,14538,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-10-01,2011,10,0.6825030446052551,0.7150999903678894,0.013033583890766155,0.8240121370939936,14501,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-11-01,2011,11,0.583514392375946,0.5963500142097473,0.03068119139547711,0.4946911196911197,14504,"-92.0,25.0,-75.0,36.5"
Southeast US,2011-12-01,2011,12,0.5455443263053894,0.5513499975204468,0.035635663181067694,0.3272564667033572,14536,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-01-01,2012,1,0.5242777466773987,0.5288500189781189,0.048440518906983164,0.2523461219983439,14492,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-02-01,2012,2,0.5237333178520203,0.5288500189781189,0.037371578294146036,0.22905605736744122,14503,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-03-01,2012,3,0.5741267800331116,0.5888500213623047,0.03005031359845613,0.4400716796471156,14509,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-04-01,2012,4,0.6770934462547302,0.7150999903678894,0.02891765353896998,0.7763701459652989,14524,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-05-01,2012,5,0.7101956009864807,0.7451000213623047,0.01568195886924823,0.81353600660293,14539,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-06-01,2012,6,0.7284667491912842,0.7551000118255615,0.007294247178640243,0.8686347371318469,14532,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-07-01,2012,7,0.7426480650901794,0.7651000022888184,0.008254230293025175,0.914775072224515,14538,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-08-01,2012,8,0.7620857357978821,0.7950999736785889,0.007840979434624114,0.9233097186876676,14539,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-09-01,2012,9,0.7383208870887756,0.7651000022888184,0.007771664374140302,0.8966987620357634,14540,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-10-01,2012,10,0.6782772541046143,0.7050999999046326,0.012246302029583763,0.8225662194702442,14535,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-11-01,2012,11,0.585357129573822,0.5963500142097473,0.030060672917815775,0.49758687258687256,14504,"-92.0,25.0,-75.0,36.5"
Southeast US,2012-12-01,2012,12,0.5443857908248901,0.5438500046730042,0.031960959516117944,0.31191147157880267,14549,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-01-01,2013,1,0.5287945866584778,0.5288500189781189,0.039873068432671084,0.2641418322295806,14496,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-02-01,2013,2,0.5191861987113953,0.5213500261306763,0.043292724895037514,0.22520476288801708,14529,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-03-01,2013,3,0.5108252167701721,0.5138499736785889,0.039206228898229174,0.171845931234066,14513,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-04-01,2013,4,0.6067155003547668,0.6251000165939331,0.025067144136078783,0.5908683974932856,14521,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-05-01,2013,5,0.7024362683296204,0.7451000213623047,0.02178843906797718,0.8231493573441474,14549,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-06-01,2013,6,0.7388790845870972,0.7750999927520752,0.010039884472562233,0.8705817631687526,14542,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-07-01,2013,7,0.7680802345275879,0.7950999736785889,0.007560137457044674,0.9259106529209622,14550,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-08-01,2013,8,0.7746800780296326,0.8051000237464905,0.006251288040118156,0.9392732018959951,14557,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-09-01,2013,9,0.750221848487854,0.7750999927520752,0.007356985698569857,0.9117849284928493,14544,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-10-01,2013,10,0.7024750709533691,0.7350999712944031,0.009782983120909404,0.842369962108164,14515,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-11-01,2013,11,0.5982486605644226,0.6050999760627747,0.022951271624508926,0.5294644703287614,14509,"-92.0,25.0,-75.0,36.5"
Southeast US,2013-12-01,2013,12,0.5502058863639832,0.5513499975204468,0.0372435632658681,0.3552251135894259,14526,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-01-01,2014,1,0.5135558843612671,0.5138499736785889,0.058372478585244546,0.2625725338491296,14476,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-02-01,2014,2,0.49323800206184387,0.491349995136261,0.0608881533581575,0.19549027720314438,14502,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-03-01,2014,3,0.5035941004753113,0.5063499808311462,0.051499482936918306,0.19469148569458808,14505,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-04-01,2014,4,0.583955705165863,0.5963500142097473,0.037404422401322586,0.4877729558448715,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-05-01,2014,5,0.6976373195648193,0.7350999712944031,0.018383365464059487,0.8143073533461856,14524,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-06-01,2014,6,0.732982337474823,0.7651000022888184,0.006671251719394773,0.8678129298486933,14540,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-07-01,2014,7,0.756252110004425,0.785099983215332,0.005914718019257221,0.9259284731774415,14540,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-08-01,2014,8,0.7688002586364746,0.7950999736785889,0.0063243280401457345,0.9363442634220114,14547,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-09-01,2014,9,0.7422012686729431,0.7651000022888184,0.007495014783744757,0.9074468816612803,14543,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-10-01,2014,10,0.6952235102653503,0.7250999808311462,0.013910887679911851,0.8321740926933406,14521,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-11-01,2014,11,0.5977071523666382,0.6151000261306763,0.033105731429753774,0.5438995792813297,14499,"-92.0,25.0,-75.0,36.5"
Southeast US,2014-12-01,2014,12,0.5394117832183838,0.5363500118255615,0.03841916827320298,0.3123106582208758,14524,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-01-01,2015,1,0.5212446451187134,0.5213500261306763,0.049144119271120924,0.2658061844284925,14488,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-02-01,2015,2,0.5047841668128967,0.5063499808311462,0.04875697266028511,0.21155567798360994,14521,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-03-01,2015,3,0.5222905874252319,0.5288500189781189,0.04593980301673669,0.2515324746883394,14519,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-04-01,2015,4,0.6427627205848694,0.6650999784469604,0.027947958972946926,0.7094375989536724,14527,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-05-01,2015,5,0.7143763303756714,0.7551000118255615,0.01478882927500344,0.8331957628284495,14538,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-06-01,2015,6,0.7365970015525818,0.7651000022888184,0.006258166563510075,0.8746303555463861,14541,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-07-01,2015,7,0.7583310604095459,0.785099983215332,0.006257736212350433,0.9236693714757255,14542,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-08-01,2015,8,0.7688789963722229,0.7950999736785889,0.006457818081890629,0.9326738114866722,14556,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-09-01,2015,9,0.7469896674156189,0.7750999927520752,0.007429829389102917,0.9081590533847,14536,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-10-01,2015,10,0.6791237592697144,0.7150999903678894,0.027852464667356084,0.81068597035505,14505,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-11-01,2015,11,0.6163657903671265,0.6351000070571899,0.024195216102571172,0.6180464603294961,14507,"-92.0,25.0,-75.0,36.5"
Southeast US,2015-12-01,2015,12,0.5836538672447205,0.5963500142097473,0.031407121702596595,0.4722088298092155,14519,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-01-01,2016,1,0.5581890344619751,0.566349983215332,0.04013563075219708,0.3806656978755795,14451,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-02-01,2016,2,0.5254133939743042,0.5288500189781189,0.04740873645711131,0.25415775308812366,14491,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-03-01,2016,3,0.5282855033874512,0.5363500118255615,0.044303360706645506,0.24139120833620867,14491,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-04-01,2016,4,0.6327525973320007,0.6650999784469604,0.03586425277070283,0.7106766710263647,14527,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-05-01,2016,5,0.710985541343689,0.7451000213623047,0.016862826071993943,0.8224241172826761,14529,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-06-01,2016,6,0.7384896278381348,0.7651000022888184,0.006737710553454795,0.878858714334823,14545,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-07-01,2016,7,0.7628315091133118,0.785099983215332,0.005432540228304222,0.9317837986521799,14542,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-08-01,2016,8,0.769018828868866,0.7950999736785889,0.005435530480253199,0.9367001513692033,14534,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-09-01,2016,9,0.7467852830886841,0.7750999927520752,0.006330420422486755,0.913988852955343,14533,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-10-01,2016,10,0.6709728240966797,0.7050999999046326,0.021956087824351298,0.7770665565420882,14529,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-11-01,2016,11,0.5890524983406067,0.6050999760627747,0.03883562116299924,0.5230047596054356,14497,"-92.0,25.0,-75.0,36.5"
Southeast US,2016-12-01,2016,12,0.5371134281158447,0.5438500046730042,0.04546392461654859,0.32037966847788707,14539,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-01-01,2017,1,0.5249113440513611,0.5288500189781189,0.05419568365165828,0.27415017582569123,14503,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-02-01,2017,2,0.5225064158439636,0.5288500189781189,0.04799944907375525,0.23490117760484816,14521,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-03-01,2017,3,0.5444585084915161,0.5513499975204468,0.0351976856316297,0.3011434081829453,14518,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-04-01,2017,4,0.6332542300224304,0.6550999879837036,0.03512993262752647,0.6867179980750722,14546,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-05-01,2017,5,0.7156999707221985,0.7551000118255615,0.014860681114551083,0.813828689370485,14535,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-06-01,2017,6,0.7475361824035645,0.7750999927520752,0.0069506572156080105,0.8839033789828642,14531,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-07-01,2017,7,0.769690752029419,0.7950999736785889,0.006188544316853469,0.9346764766554356,14543,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-08-01,2017,8,0.7751513719558716,0.7950999736785889,0.005709961474958723,0.9409741331865713,14536,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-09-01,2017,9,0.7435315847396851,0.7750999927520752,0.007090733856533113,0.9100234063059341,14526,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-10-01,2017,10,0.6849203109741211,0.7150999903678894,0.017082242733158837,0.8209808513569362,14518,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-11-01,2017,11,0.6002124547958374,0.6151000261306763,0.03530304075018961,0.5654002620147556,14503,"-92.0,25.0,-75.0,36.5"
Southeast US,2017-12-01,2017,12,0.5497384667396545,0.5588499903678894,0.04090345682412891,0.34099986227792317,14522,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-01-01,2018,1,0.5073412656784058,0.5063499808311462,0.06118507277367731,0.22859902048699732,14497,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-02-01,2018,2,0.5025368928909302,0.5063499808311462,0.05778911799186263,0.1966071305427212,14501,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-03-01,2018,3,0.5253471732139587,0.5363500118255615,0.05728879072335726,0.2482744340143567,14488,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-04-01,2018,4,0.6052229404449463,0.6251000165939331,0.04291520286560584,0.5855204243300958,14517,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-05-01,2018,5,0.7025166749954224,0.7350999712944031,0.01617232124423646,0.813777441332324,14531,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-06-01,2018,6,0.7504357099533081,0.7750999927520752,0.007492953873650924,0.8968172131711005,14547,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-07-01,2018,7,0.7708462476730347,0.7950999736785889,0.007418601456243989,0.9341255666987224,14558,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-08-01,2018,8,0.7725799083709717,0.7950999736785889,0.005779153766769866,0.9401444788441693,14535,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-09-01,2018,9,0.7480772733688354,0.7750999927520752,0.006811614146140085,0.9131691206825375,14534,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-10-01,2018,10,0.7007815837860107,0.7350999712944031,0.011087390675573308,0.8358928448453963,14521,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-11-01,2018,11,0.625220537185669,0.6450999975204468,0.02102868174296746,0.6651958080529509,14504,"-92.0,25.0,-75.0,36.5"
Southeast US,2018-12-01,2018,12,0.5552554726600647,0.5588499903678894,0.03663911845730027,0.36763085399449036,14520,"-92.0,25.0,-75.0,36.5"
Southeast US,2019-01-01,2019,1,0.5407686829566956,0.5438500046730042,0.047152226441146014,0.323576113220573,14485,"-92.0,25.0,-75.0,36.5"
Southeast US,2019-02-01,2019,2,0.532124936580658,0.5363500118255615,0.044303360706645506,0.27865571734179834,14491,"-92.0,25.0,-75.0,36.5"
